specimen,layer_index,frame_type,frame_idx,tip_x,tip_y,confidence,delta_x,delta_y,direction_deg,movement_px
Rec-027_std_2,29,core,4973,312,331,0.9877,4.0,0.0,0.0,4.0
Rec-027_std_2,29,core,4974,317,331,0.9886,5.0,0.0,0.0,5.0
Rec-027_std_2,29,core,4975,321,331,0.9875,4.0,0.0,0.0,4.0
Rec-027_std_2,29,core,4976,326,331,0.9886,5.0,0.0,0.0,5.0
Rec-027_std_2,29,core,4977,330,331,0.9869,4.0,0.0,0.0,4.0
Rec-027_std_2,29,core,4978,335,331,0.9886,5.0,0.0,0.0,5.0
Rec-027_std_2,29,core,4979,339,331,0.9861,4.0,0.0,0.0,4.0
Rec-027_std_2,29,core,4980,344,331,0.9883,5.0,0.0,0.0,5.0
Rec-027_std_2,29,core,4981,348,331,0.9853,4.0,0.0,0.0,4.0
Rec-027_std_2,29,core,4982,353,331,0.9867,5.0,0.0,0.0,5.0
Rec-027_std_2,29,core,4983,355,330,0.9863,2.0,-1.0,26.57,2.24
Rec-027_std_2,29,post,4984,355,330,0.9929,0.0,0.0,0.0,0.0
Rec-027_std_2,29,post,4985,355,330,0.9919,0.0,0.0,0.0,0.0
Rec-027_std_2,29,post,4986,350,330,0.9909,-5.0,0.0,180.0,5.0
Rec-027_std_2,29,post,4987,350,330,0.9932,0.0,0.0,0.0,0.0
Rec-027_std_2,29,post,4988,350,330,0.9932,0.0,0.0,0.0,0.0
Rec-G3_std_1,1,pre,241,300,317,0.9775,,,,
Rec-G3_std_1,1,pre,242,295,317,0.9804,-5.0,0.0,180.0,5.0
Rec-G3_std_1,1,pre,243,292,317,0.9818,-3.0,0.0,180.0,3.0
Rec-G3_std_1,1,pre,244,292,317,0.9825,0.0,0.0,0.0,0.0
Rec-G3_std_1,1,pre,245,292,317,0.9779,0.0,0.0,0.0,0.0
Rec-G3_std_1,1,core,246,291,318,0.9769,-1.0,1.0,-135.0,1.41
Rec-G3_std_1,1,core,247,294,318,0.9777,3.0,0.0,0.0,3.0
Rec-G3_std_1,1,core,248,299,317,0.9725,5.0,-1.0,11.31,5.1
Rec-G3_std_1,1,core,249,303,317,0.975,4.0,0.0,0.0,4.0
Rec-G3_std_1,1,core,250,308,317,0.9752,5.0,0.0,0.0,5.0
Rec-G3_std_1,1,core,251,313,317,0.9736,5.0,0.0,0.0,5.0
Rec-G3_std_1,1,core,252,318,317,0.9707,5.0,0.0,0.0,5.0
Rec-G3_std_1,1,core,253,327,317,0.97,9.0,0.0,0.0,9.0
Rec-G3_std_1,1,core,254,332,317,0.9689,5.0,0.0,0.0,5.0
Rec-G3_std_1,1,core,255,337,317,0.9672,5.0,0.0,0.0,5.0
Rec-G3_std_1,1,core,256,342,316,0.9677,5.0,-1.0,11.31,5.1
Rec-G3_std_1,1,core,257,347,316,0.9678,5.0,0.0,0.0,5.0
Rec-G3_std_1,1,core,258,351,316,0.9705,4.0,0.0,0.0,4.0
Rec-G3_std_1,1,core,259,356,316,0.9727,5.0,0.0,0.0,5.0
Rec-G3_std_1,1,core,260,360,316,0.9733,4.0,0.0,0.0,4.0
Rec-G3_std_1,1,post,261,361,316,0.981,1.0,0.0,0.0,1.0
Rec-G3_std_1,1,post,262,361,316,0.9885,0.0,0.0,0.0,0.0
Rec-G3_std_1,1,post,263,359,316,0.9886,-2.0,0.0,180.0,2.0
Rec-G3_std_1,1,post,264,346,316,0.9914,-13.0,0.0,180.0,13.0
Rec-G3_std_1,1,post,265,346,316,0.985,0.0,0.0,0.0,0.0
Rec-G3_std_1,2,pre,401,295,317,0.9785,,,,
Rec-G3_std_1,2,pre,402,292,317,0.9813,-3.0,0.0,180.0,3.0
Rec-G3_std_1,2,pre,403,292,317,0.9836,0.0,0.0,0.0,0.0
Rec-G3_std_1,2,pre,404,292,317,0.9824,0.0,0.0,0.0,0.0
Rec-G3_std_1,2,pre,405,291,318,0.9769,-1.0,1.0,-135.0,1.41
Rec-G3_std_1,2,core,406,294,318,0.9766,3.0,0.0,0.0,3.0
Rec-G3_std_1,2,core,407,298,317,0.9738,4.0,-1.0,14.04,4.12
Rec-G3_std_1,2,core,408,303,317,0.9755,5.0,0.0,0.0,5.0
Rec-G3_std_1,2,core,409,308,317,0.9748,5.0,0.0,0.0,5.0
Rec-G3_std_1,2,core,410,313,317,0.9725,5.0,0.0,0.0,5.0
Rec-G3_std_1,2,core,411,317,317,0.9705,4.0,0.0,0.0,4.0
Rec-G3_std_1,2,core,412,322,317,0.9705,5.0,0.0,0.0,5.0
Rec-G3_std_1,2,core,413,327,317,0.9705,5.0,0.0,0.0,5.0
Rec-G3_std_1,2,core,414,332,317,0.9686,5.0,0.0,0.0,5.0
Rec-G3_std_1,2,core,415,337,317,0.9666,5.0,0.0,0.0,5.0
Rec-G3_std_1,2,core,416,342,316,0.9665,5.0,-1.0,11.31,5.1
Rec-G3_std_1,2,core,417,346,316,0.9686,4.0,0.0,0.0,4.0
Rec-G3_std_1,2,core,418,351,316,0.9717,5.0,0.0,0.0,5.0
Rec-G3_std_1,2,core,419,356,316,0.9729,5.0,0.0,0.0,5.0
Rec-G3_std_1,2,core,420,360,316,0.9744,4.0,0.0,0.0,4.0
Rec-G3_std_1,2,post,421,361,316,0.9817,1.0,0.0,0.0,1.0
Rec-G3_std_1,2,post,422,361,316,0.9888,0.0,0.0,0.0,0.0
Rec-G3_std_1,2,post,423,359,316,0.9908,-2.0,0.0,180.0,2.0
Rec-G3_std_1,2,post,424,339,317,0.981,-20.0,1.0,-177.14,20.02
Rec-G3_std_1,2,post,425,337,317,0.9837,-2.0,0.0,180.0,2.0
Rec-G3_std_1,3,pre,566,294,317,0.9808,,,,
Rec-G3_std_1,3,pre,567,292,317,0.9829,-2.0,0.0,180.0,2.0
Rec-G3_std_1,3,pre,568,292,317,0.9837,0.0,0.0,0.0,0.0
Rec-G3_std_1,3,pre,569,292,317,0.9812,0.0,0.0,0.0,0.0
Rec-G3_std_1,3,pre,570,291,317,0.9773,-1.0,0.0,180.0,1.0
Rec-G3_std_1,3,core,571,291,318,0.9773,0.0,1.0,-90.0,1.0
Rec-G3_std_1,3,core,572,295,318,0.9767,4.0,0.0,0.0,4.0
Rec-G3_std_1,3,core,573,300,317,0.9751,5.0,-1.0,11.31,5.1
Rec-G3_std_1,3,core,574,305,317,0.9753,5.0,0.0,0.0,5.0
Rec-G3_std_1,3,core,575,310,317,0.9739,5.0,0.0,0.0,5.0
Rec-G3_std_1,3,core,576,314,317,0.9716,4.0,0.0,0.0,4.0
Rec-G3_std_1,3,core,577,319,317,0.9718,5.0,0.0,0.0,5.0
Rec-G3_std_1,3,core,578,324,317,0.9716,5.0,0.0,0.0,5.0
Rec-G3_std_1,3,core,579,329,317,0.9706,5.0,0.0,0.0,5.0
Rec-G3_std_1,3,core,580,334,317,0.9689,5.0,0.0,0.0,5.0
Rec-G3_std_1,3,core,581,339,316,0.9662,5.0,-1.0,11.31,5.1
Rec-G3_std_1,3,core,582,343,316,0.9674,4.0,0.0,0.0,4.0
Rec-G3_std_1,3,core,583,348,316,0.9708,5.0,0.0,0.0,5.0
Rec-G3_std_1,3,core,584,353,316,0.9728,5.0,0.0,0.0,5.0
Rec-G3_std_1,3,core,585,358,316,0.9735,5.0,0.0,0.0,5.0
Rec-G3_std_1,3,core,586,361,316,0.9787,3.0,0.0,0.0,3.0
Rec-G3_std_1,3,post,587,361,316,0.9834,0.0,0.0,0.0,0.0
Rec-G3_std_1,3,post,588,361,316,0.9912,0.0,0.0,0.0,0.0
Rec-G3_std_1,3,post,589,355,316,0.9872,-6.0,0.0,180.0,6.0
Rec-G3_std_1,3,post,590,353,316,0.9893,-2.0,0.0,180.0,2.0
Rec-G3_std_1,3,post,591,353,316,0.9858,0.0,0.0,0.0,0.0
Rec-G3_std_1,4,pre,724,312,316,0.9801,,,,
Rec-G3_std_1,4,pre,725,302,317,0.9786,-10.0,1.0,-174.29,10.05
Rec-G3_std_1,4,pre,726,298,317,0.9808,-4.0,0.0,180.0,4.0
Rec-G3_std_1,4,pre,727,293,317,0.9812,-5.0,0.0,180.0,5.0
Rec-G3_std_1,4,pre,728,292,317,0.9837,-1.0,0.0,180.0,1.0
Rec-G3_std_1,4,core,729,291,317,0.9764,-1.0,0.0,180.0,1.0
Rec-G3_std_1,4,core,730,302,317,0.976,11.0,0.0,0.0,11.0
Rec-G3_std_1,4,core,731,306,317,0.973,4.0,0.0,0.0,4.0
Rec-G3_std_1,4,core,732,311,317,0.9736,5.0,0.0,0.0,5.0
Rec-G3_std_1,4,core,733,316,317,0.9739,5.0,0.0,0.0,5.0
Rec-G3_std_1,4,core,734,321,317,0.9725,5.0,0.0,0.0,5.0
Rec-G3_std_1,4,core,735,326,317,0.9708,5.0,0.0,0.0,5.0
Rec-G3_std_1,4,core,736,331,317,0.9676,5.0,0.0,0.0,5.0
Rec-G3_std_1,4,core,737,335,317,0.9675,4.0,0.0,0.0,4.0
Rec-G3_std_1,4,core,738,340,316,0.968,5.0,-1.0,11.31,5.1
Rec-G3_std_1,4,core,739,345,316,0.9702,5.0,0.0,0.0,5.0
Rec-G3_std_1,4,core,740,350,316,0.9712,5.0,0.0,0.0,5.0
Rec-G3_std_1,4,core,741,359,316,0.9725,9.0,0.0,0.0,9.0
Rec-G3_std_1,4,core,742,361,316,0.9814,2.0,0.0,0.0,2.0
Rec-G3_std_1,4,post,743,361,316,0.9856,0.0,0.0,0.0,0.0
Rec-G3_std_1,4,post,744,361,316,0.9912,0.0,0.0,0.0,0.0
Rec-G3_std_1,4,post,745,356,316,0.9912,-5.0,0.0,180.0,5.0
Rec-G3_std_1,4,post,746,356,316,0.9856,0.0,0.0,0.0,0.0
Rec-G3_std_1,4,post,747,356,316,0.9852,0.0,0.0,0.0,0.0
Rec-G3_std_1,5,pre,889,295,317,0.9815,,,,
Rec-G3_std_1,5,pre,890,292,317,0.9845,-3.0,0.0,180.0,3.0
Rec-G3_std_1,5,pre,891,292,317,0.9845,0.0,0.0,0.0,0.0
Rec-G3_std_1,5,pre,892,292,317,0.9823,0.0,0.0,0.0,0.0
Rec-G3_std_1,5,pre,893,291,317,0.9786,-1.0,0.0,180.0,1.0
Rec-G3_std_1,5,core,894,291,318,0.9781,0.0,1.0,-90.0,1.0
Rec-G3_std_1,5,core,895,295,318,0.9786,4.0,0.0,0.0,4.0
Rec-G3_std_1,5,core,896,300,317,0.9765,5.0,-1.0,11.31,5.1
Rec-G3_std_1,5,core,897,305,317,0.9755,5.0,0.0,0.0,5.0
Rec-G3_std_1,5,core,898,305,317,0.9755,0.0,0.0,0.0,0.0
Rec-G3_std_1,5,core,899,310,317,0.9739,5.0,0.0,0.0,5.0
Rec-G3_std_1,5,core,900,319,317,0.9738,9.0,0.0,0.0,9.0
Rec-G3_std_1,5,core,901,324,317,0.9729,5.0,0.0,0.0,5.0
Rec-G3_std_1,5,core,902,334,317,0.9679,10.0,0.0,0.0,10.0
Rec-G3_std_1,5,core,903,338,317,0.968,4.0,0.0,0.0,4.0
Rec-G3_std_1,5,core,904,343,316,0.9696,5.0,-1.0,11.31,5.1
Rec-G3_std_1,5,core,905,348,316,0.9718,5.0,0.0,0.0,5.0
Rec-G3_std_1,5,core,906,353,316,0.9728,5.0,0.0,0.0,5.0
Rec-G3_std_1,5,core,907,358,316,0.9728,5.0,0.0,0.0,5.0
Rec-G3_std_1,5,core,908,361,316,0.9788,3.0,0.0,0.0,3.0
Rec-G3_std_1,5,post,909,361,316,0.9837,0.0,0.0,0.0,0.0
Rec-G3_std_1,5,post,910,361,316,0.9914,0.0,0.0,0.0,0.0
Rec-G3_std_1,5,post,911,354,316,0.9812,-7.0,0.0,180.0,7.0
Rec-G3_std_1,5,post,912,349,316,0.9924,-5.0,0.0,180.0,5.0
Rec-G3_std_1,5,post,913,349,316,0.9865,0.0,0.0,0.0,0.0
Rec-G3_std_1,6,pre,1049,297,317,0.9818,,,,
Rec-G3_std_1,6,pre,1050,293,317,0.9817,-4.0,0.0,180.0,4.0
Rec-G3_std_1,6,pre,1051,292,317,0.9843,-1.0,0.0,180.0,1.0
Rec-G3_std_1,6,pre,1052,292,317,0.9833,0.0,0.0,0.0,0.0
Rec-G3_std_1,6,pre,1053,291,317,0.9796,-1.0,0.0,180.0,1.0
Rec-G3_std_1,6,core,1054,291,318,0.9771,0.0,1.0,-90.0,1.0
Rec-G3_std_1,6,core,1055,294,318,0.9781,3.0,0.0,0.0,3.0
Rec-G3_std_1,6,core,1056,298,317,0.9744,4.0,-1.0,14.04,4.12
Rec-G3_std_1,6,core,1057,303,317,0.9765,5.0,0.0,0.0,5.0
Rec-G3_std_1,6,core,1058,308,317,0.9762,5.0,0.0,0.0,5.0
Rec-G3_std_1,6,core,1059,313,317,0.9747,5.0,0.0,0.0,5.0
Rec-G3_std_1,6,core,1060,317,317,0.9718,4.0,0.0,0.0,4.0
Rec-G3_std_1,6,core,1061,327,317,0.9722,10.0,0.0,0.0,10.0
Rec-G3_std_1,6,core,1062,332,317,0.9708,5.0,0.0,0.0,5.0
Rec-G3_std_1,6,core,1063,337,317,0.9684,5.0,0.0,0.0,5.0
Rec-G3_std_1,6,core,1064,342,316,0.9685,5.0,-1.0,11.31,5.1
Rec-G3_std_1,6,core,1065,346,316,0.9698,4.0,0.0,0.0,4.0
Rec-G3_std_1,6,core,1066,351,316,0.9727,5.0,0.0,0.0,5.0
Rec-G3_std_1,6,core,1067,356,316,0.9746,5.0,0.0,0.0,5.0
Rec-G3_std_1,6,core,1068,360,316,0.9759,4.0,0.0,0.0,4.0
Rec-G3_std_1,6,post,1069,361,316,0.9834,1.0,0.0,0.0,1.0
Rec-G3_std_1,6,post,1070,361,316,0.9897,0.0,0.0,0.0,0.0
Rec-G3_std_1,6,post,1071,359,316,0.992,-2.0,0.0,180.0,2.0
Rec-G3_std_1,6,post,1072,356,316,0.9901,-3.0,0.0,180.0,3.0
Rec-G3_std_1,6,post,1073,356,316,0.9863,0.0,0.0,0.0,0.0
Rec-G3_std_1,7,pre,1204,300,317,0.9818,,,,
Rec-G3_std_1,7,pre,1205,295,317,0.9799,-5.0,0.0,180.0,5.0
Rec-G3_std_1,7,pre,1206,292,317,0.9831,-3.0,0.0,180.0,3.0
Rec-G3_std_1,7,pre,1207,292,317,0.9837,0.0,0.0,0.0,0.0
Rec-G3_std_1,7,pre,1208,291,317,0.9779,-1.0,0.0,180.0,1.0
Rec-G3_std_1,7,core,1209,292,318,0.978,1.0,1.0,-45.0,1.41
Rec-G3_std_1,7,core,1210,296,318,0.9768,4.0,0.0,0.0,4.0
Rec-G3_std_1,7,core,1211,301,317,0.9755,5.0,-1.0,11.31,5.1
Rec-G3_std_1,7,core,1212,305,317,0.9745,4.0,0.0,0.0,4.0
Rec-G3_std_1,7,core,1213,320,317,0.9735,15.0,0.0,0.0,15.0
Rec-G3_std_1,7,core,1214,325,317,0.9707,5.0,0.0,0.0,5.0
Rec-G3_std_1,7,core,1215,329,317,0.9691,4.0,0.0,0.0,4.0
Rec-G3_std_1,7,core,1216,334,317,0.9693,5.0,0.0,0.0,5.0
Rec-G3_std_1,7,core,1217,339,316,0.9693,5.0,-1.0,11.31,5.1
Rec-G3_std_1,7,core,1218,344,316,0.9712,5.0,0.0,0.0,5.0
Rec-G3_std_1,7,core,1219,349,316,0.9721,5.0,0.0,0.0,5.0
Rec-G3_std_1,7,core,1220,354,316,0.9716,5.0,0.0,0.0,5.0
Rec-G3_std_1,7,core,1221,358,316,0.9748,4.0,0.0,0.0,4.0
Rec-G3_std_1,7,core,1222,361,316,0.981,3.0,0.0,0.0,3.0
Rec-G3_std_1,7,post,1223,361,316,0.985,0.0,0.0,0.0,0.0
Rec-G3_std_1,7,post,1224,361,316,0.9918,0.0,0.0,0.0,0.0
Rec-G3_std_1,7,post,1225,356,316,0.9924,-5.0,0.0,180.0,5.0
Rec-G3_std_1,7,post,1226,356,316,0.9873,0.0,0.0,0.0,0.0
Rec-G3_std_1,7,post,1227,356,316,0.9859,0.0,0.0,0.0,0.0
Rec-G3_std_1,8,pre,1362,302,317,0.9804,,,,
Rec-G3_std_1,8,pre,1363,297,317,0.9821,-5.0,0.0,180.0,5.0
Rec-G3_std_1,8,pre,1364,293,317,0.9795,-4.0,0.0,180.0,4.0
Rec-G3_std_1,8,pre,1365,292,317,0.9835,-1.0,0.0,180.0,1.0
Rec-G3_std_1,8,pre,1366,292,317,0.9821,0.0,0.0,0.0,0.0
Rec-G3_std_1,8,core,1367,291,317,0.9785,-1.0,0.0,180.0,1.0
Rec-G3_std_1,8,core,1368,295,318,0.9779,4.0,1.0,-14.04,4.12
Rec-G3_std_1,8,core,1369,300,317,0.9753,5.0,-1.0,11.31,5.1
Rec-G3_std_1,8,core,1370,304,317,0.9754,4.0,0.0,0.0,4.0
Rec-G3_std_1,8,core,1371,309,317,0.9762,5.0,0.0,0.0,5.0
Rec-G3_std_1,8,core,1372,314,317,0.9764,5.0,0.0,0.0,5.0
Rec-G3_std_1,8,core,1373,319,317,0.9739,5.0,0.0,0.0,5.0
Rec-G3_std_1,8,core,1374,324,317,0.9709,5.0,0.0,0.0,5.0
Rec-G3_std_1,8,core,1375,328,317,0.9704,4.0,0.0,0.0,4.0
Rec-G3_std_1,8,core,1376,333,317,0.9706,5.0,0.0,0.0,5.0
Rec-G3_std_1,8,core,1377,338,317,0.9698,5.0,0.0,0.0,5.0
Rec-G3_std_1,8,core,1378,343,316,0.9715,5.0,-1.0,11.31,5.1
Rec-G3_std_1,8,core,1379,348,316,0.972,5.0,0.0,0.0,5.0
Rec-G3_std_1,8,core,1380,357,316,0.9748,9.0,0.0,0.0,9.0
Rec-G3_std_1,8,core,1381,361,316,0.9791,4.0,0.0,0.0,4.0
Rec-G3_std_1,8,post,1382,361,316,0.9791,0.0,0.0,0.0,0.0
Rec-G3_std_1,8,post,1383,361,316,0.9916,0.0,0.0,0.0,0.0
Rec-G3_std_1,8,post,1384,357,316,0.9919,-4.0,0.0,180.0,4.0
Rec-G3_std_1,8,post,1385,356,316,0.9889,-1.0,0.0,180.0,1.0
Rec-G3_std_1,8,post,1386,356,316,0.9855,0.0,0.0,0.0,0.0
Rec-G3_std_1,9,pre,1517,296,317,0.9812,,,,
Rec-G3_std_1,9,pre,1518,292,317,0.9834,-4.0,0.0,180.0,4.0
Rec-G3_std_1,9,pre,1519,292,317,0.9839,0.0,0.0,0.0,0.0
Rec-G3_std_1,9,pre,1520,292,317,0.9812,0.0,0.0,0.0,0.0
Rec-G3_std_1,9,pre,1521,291,317,0.9787,-1.0,0.0,180.0,1.0
Rec-G3_std_1,9,core,1522,292,318,0.9802,1.0,1.0,-45.0,1.41
Rec-G3_std_1,9,core,1523,296,318,0.975,4.0,0.0,0.0,4.0
Rec-G3_std_1,9,core,1524,301,317,0.9757,5.0,-1.0,11.31,5.1
Rec-G3_std_1,9,core,1525,306,317,0.977,5.0,0.0,0.0,5.0
Rec-G3_std_1,9,core,1526,311,317,0.9759,5.0,0.0,0.0,5.0
Rec-G3_std_1,9,core,1527,316,317,0.9735,5.0,0.0,0.0,5.0
Rec-G3_std_1,9,core,1528,320,317,0.9722,4.0,0.0,0.0,4.0
Rec-G3_std_1,9,core,1529,320,317,0.9722,0.0,0.0,0.0,0.0
Rec-G3_std_1,9,core,1530,325,317,0.973,5.0,0.0,0.0,5.0
Rec-G3_std_1,9,core,1531,335,317,0.9705,10.0,0.0,0.0,10.0
Rec-G3_std_1,9,core,1532,340,316,0.9691,5.0,-1.0,11.31,5.1
Rec-G3_std_1,9,core,1533,345,316,0.97,5.0,0.0,0.0,5.0
Rec-G3_std_1,9,core,1534,349,316,0.9723,4.0,0.0,0.0,4.0
Rec-G3_std_1,9,core,1535,354,316,0.9748,5.0,0.0,0.0,5.0
Rec-G3_std_1,9,core,1536,359,316,0.9756,5.0,0.0,0.0,5.0
Rec-G3_std_1,9,core,1537,361,316,0.9828,2.0,0.0,0.0,2.0
Rec-G3_std_1,9,post,1538,361,316,0.9863,0.0,0.0,0.0,0.0
Rec-G3_std_1,9,post,1539,361,316,0.9922,0.0,0.0,0.0,0.0
Rec-G3_std_1,9,post,1540,356,316,0.9922,-5.0,0.0,180.0,5.0
Rec-G3_std_1,9,post,1541,356,316,0.9871,0.0,0.0,0.0,0.0
Rec-G3_std_1,9,post,1542,356,316,0.9865,0.0,0.0,0.0,0.0
Rec-G3_std_1,10,pre,1662,298,317,0.9816,,,,
Rec-G3_std_1,10,pre,1663,294,317,0.9816,-4.0,0.0,180.0,4.0
Rec-G3_std_1,10,pre,1664,292,317,0.9842,-2.0,0.0,180.0,2.0
Rec-G3_std_1,10,pre,1665,292,317,0.9832,0.0,0.0,0.0,0.0
Rec-G3_std_1,10,pre,1666,291,317,0.9795,-1.0,0.0,180.0,1.0
Rec-G3_std_1,10,core,1667,291,318,0.9779,0.0,1.0,-90.0,1.0
Rec-G3_std_1,10,core,1668,294,318,0.9793,3.0,0.0,0.0,3.0
Rec-G3_std_1,10,core,1669,299,317,0.9767,5.0,-1.0,11.31,5.1
Rec-G3_std_1,10,core,1670,304,317,0.9758,5.0,0.0,0.0,5.0
Rec-G3_std_1,10,core,1671,308,317,0.9752,4.0,0.0,0.0,4.0
Rec-G3_std_1,10,core,1672,313,317,0.976,5.0,0.0,0.0,5.0
Rec-G3_std_1,10,core,1673,318,317,0.976,5.0,0.0,0.0,5.0
Rec-G3_std_1,10,core,1674,323,317,0.9747,5.0,0.0,0.0,5.0
Rec-G3_std_1,10,core,1675,328,317,0.9717,5.0,0.0,0.0,5.0
Rec-G3_std_1,10,core,1676,332,317,0.9706,4.0,0.0,0.0,4.0
Rec-G3_std_1,10,core,1677,337,317,0.9709,5.0,0.0,0.0,5.0
Rec-G3_std_1,10,core,1678,342,316,0.9715,5.0,-1.0,11.31,5.1
Rec-G3_std_1,10,core,1679,347,316,0.9733,5.0,0.0,0.0,5.0
Rec-G3_std_1,10,core,1680,352,316,0.9738,5.0,0.0,0.0,5.0
Rec-G3_std_1,10,core,1681,356,316,0.9734,4.0,0.0,0.0,4.0
Rec-G3_std_1,10,core,1682,361,316,0.977,5.0,0.0,0.0,5.0
Rec-G3_std_1,10,post,1683,361,316,0.9843,0.0,0.0,0.0,0.0
Rec-G3_std_1,10,post,1684,361,316,0.9911,0.0,0.0,0.0,0.0
Rec-G3_std_1,10,post,1685,358,316,0.9918,-3.0,0.0,180.0,3.0
Rec-G3_std_1,10,post,1686,356,316,0.9898,-2.0,0.0,180.0,2.0
Rec-G3_std_1,10,post,1687,356,316,0.9862,0.0,0.0,0.0,0.0
Rec-G3_std_1,11,pre,1815,304,317,0.9826,,,,
Rec-G3_std_1,11,pre,1816,295,317,0.9813,-9.0,0.0,180.0,9.0
Rec-G3_std_1,11,pre,1817,292,317,0.9842,-3.0,0.0,180.0,3.0
Rec-G3_std_1,11,pre,1818,292,317,0.9834,0.0,0.0,0.0,0.0
Rec-G3_std_1,11,pre,1819,292,317,0.9797,0.0,0.0,0.0,0.0
Rec-G3_std_1,11,core,1820,291,317,0.9778,-1.0,0.0,180.0,1.0
Rec-G3_std_1,11,core,1821,294,318,0.9781,3.0,1.0,-18.43,3.16
Rec-G3_std_1,11,core,1822,298,317,0.9756,4.0,-1.0,14.04,4.12
Rec-G3_std_1,11,core,1823,303,317,0.977,5.0,0.0,0.0,5.0
Rec-G3_std_1,11,core,1824,308,317,0.9772,5.0,0.0,0.0,5.0
Rec-G3_std_1,11,core,1825,313,317,0.9755,5.0,0.0,0.0,5.0
Rec-G3_std_1,11,core,1826,317,317,0.9731,4.0,0.0,0.0,4.0
Rec-G3_std_1,11,core,1827,322,317,0.9733,5.0,0.0,0.0,5.0
Rec-G3_std_1,11,core,1828,327,317,0.9736,5.0,0.0,0.0,5.0
Rec-G3_std_1,11,core,1829,332,317,0.9721,5.0,0.0,0.0,5.0
Rec-G3_std_1,11,core,1830,337,317,0.9705,5.0,0.0,0.0,5.0
Rec-G3_std_1,11,core,1831,342,316,0.9699,5.0,-1.0,11.31,5.1
Rec-G3_std_1,11,core,1832,346,316,0.9716,4.0,0.0,0.0,4.0
Rec-G3_std_1,11,core,1833,351,316,0.9744,5.0,0.0,0.0,5.0
Rec-G3_std_1,11,core,1834,356,316,0.9763,5.0,0.0,0.0,5.0
Rec-G3_std_1,11,core,1835,360,316,0.9777,4.0,0.0,0.0,4.0
Rec-G3_std_1,11,post,1836,361,316,0.9841,1.0,0.0,0.0,1.0
Rec-G3_std_1,11,post,1837,361,316,0.9902,0.0,0.0,0.0,0.0
Rec-G3_std_1,11,post,1838,359,316,0.992,-2.0,0.0,180.0,2.0
Rec-G3_std_1,11,post,1839,356,316,0.9901,-3.0,0.0,180.0,3.0
Rec-G3_std_1,11,post,1840,356,316,0.9852,0.0,0.0,0.0,0.0
Rec-G3_std_1,12,pre,1964,300,317,0.9822,,,,
Rec-G3_std_1,12,pre,1965,296,317,0.9815,-4.0,0.0,180.0,4.0
Rec-G3_std_1,12,pre,1966,292,317,0.9842,-4.0,0.0,180.0,4.0
Rec-G3_std_1,12,pre,1967,292,317,0.9838,0.0,0.0,0.0,0.0
Rec-G3_std_1,12,pre,1968,292,317,0.9806,0.0,0.0,0.0,0.0
Rec-G3_std_1,12,core,1969,291,317,0.9791,-1.0,0.0,180.0,1.0
Rec-G3_std_1,12,core,1970,293,318,0.9802,2.0,1.0,-26.57,2.24
Rec-G3_std_1,12,core,1971,298,317,0.9766,5.0,-1.0,11.31,5.1
Rec-G3_std_1,12,core,1972,303,317,0.975,5.0,0.0,0.0,5.0
Rec-G3_std_1,12,core,1973,307,317,0.977,4.0,0.0,0.0,4.0
Rec-G3_std_1,12,core,1974,312,317,0.9771,5.0,0.0,0.0,5.0
Rec-G3_std_1,12,core,1975,317,317,0.9763,5.0,0.0,0.0,5.0
Rec-G3_std_1,12,core,1976,322,317,0.9745,5.0,0.0,0.0,5.0
Rec-G3_std_1,12,core,1977,326,317,0.9724,4.0,0.0,0.0,4.0
Rec-G3_std_1,12,core,1978,331,317,0.9727,5.0,0.0,0.0,5.0
Rec-G3_std_1,12,core,1979,336,317,0.9725,5.0,0.0,0.0,5.0
Rec-G3_std_1,12,core,1980,341,316,0.9724,5.0,-1.0,11.31,5.1
Rec-G3_std_1,12,core,1981,346,316,0.9731,5.0,0.0,0.0,5.0
Rec-G3_std_1,12,core,1982,351,316,0.9727,5.0,0.0,0.0,5.0
Rec-G3_std_1,12,core,1983,355,316,0.9745,4.0,0.0,0.0,4.0
Rec-G3_std_1,12,core,1984,360,316,0.9781,5.0,0.0,0.0,5.0
Rec-G3_std_1,12,post,1985,361,316,0.9846,1.0,0.0,0.0,1.0
Rec-G3_std_1,12,post,1986,361,316,0.9895,0.0,0.0,0.0,0.0
Rec-G3_std_1,12,post,1987,360,316,0.9931,-1.0,0.0,180.0,1.0
Rec-G3_std_1,12,post,1988,356,316,0.9908,-4.0,0.0,180.0,4.0
Rec-G3_std_1,12,post,1989,356,316,0.9859,0.0,0.0,0.0,0.0
Rec-G3_std_1,13,pre,2117,298,317,0.983,,,,
Rec-G3_std_1,13,pre,2118,293,317,0.9825,-5.0,0.0,180.0,5.0
Rec-G3_std_1,13,pre,2119,292,317,0.9843,-1.0,0.0,180.0,1.0
Rec-G3_std_1,13,pre,2120,292,317,0.982,0.0,0.0,0.0,0.0
Rec-G3_std_1,13,pre,2121,291,317,0.9793,-1.0,0.0,180.0,1.0
Rec-G3_std_1,13,core,2122,292,318,0.9773,1.0,1.0,-45.0,1.41
Rec-G3_std_1,13,core,2123,296,318,0.9769,4.0,0.0,0.0,4.0
Rec-G3_std_1,13,core,2124,301,317,0.976,5.0,-1.0,11.31,5.1
Rec-G3_std_1,13,core,2125,305,317,0.9765,4.0,0.0,0.0,4.0
